04211357000170,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",PB,JOAO PESSOA
09040436000189,Estacionamento de veículos (Não dispensada *),SP,BARUERI
07701021000183,Comércio varejista especializado de equipamentos e suprimentos de informática (Não dispensada *),SP,FRANCA
27340074002681,Comércio a varejo de peças e acessórios novos para veículos automotores,RJ,NOVA IGUACU
02336200000145,"Comércio varejista de artigos de caça, pesca e camping",MT,SINOP
17713122000128,Fornecimento de alimentos preparados preponderantemente para empresas,DF,BRASILIA
10535965000132,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,TOLEDO
80035348000153,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,PR,PONTA GROSSA
37377934000661,Comércio varejista de combustíveis para veículos automotores,TO,GURUPI
13011896000156,Comércio varejista de artigos de viagem,BA,FEIRA DE SANTANA
13386081000402,Comércio varejista de artigos de viagem,BA,ILHEUS
07343373000104,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),MT,SINOP
05169892000172,"Produção de relaminados, trefilados e perfilados de aço, exceto arames",MG,POUSO ALEGRE
10325125000145,Serviços de lanternagem ou funilaria e pintura de veículos automotores (Não dispensada *),RJ,RIO DE JANEIRO
05782456000174,Sem descrição,"",""
03006233000190,Restaurantes e similares,RJ,RIO DE JANEIRO
22321353000126,Restaurantes e similares,SP,ORLANDIA
14133116000103,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",SC,RIO DO SUL
07743792000133,Comércio a varejo de peças e acessórios novos para veículos automotores,MA,SANTA INES
22959779000100,Comércio a varejo de pneumáticos e câmaras-de-ar,PA,BELEM
01819903000161,Comércio varejista de materiais de construção não especificados anteriormente,GO,GOIAS
00923864000347,Locação de automóveis sem condutor,SP,RIBEIRAO PRETO
05408429000136,Comércio varejista de ferragens e ferramentas (Não dispensada *),RJ,DUQUE DE CAXIAS
02761103000795,Comércio varejista de materiais de construção em geral,PB,JOAO PESSOA
28702441000154,Serviços de manutenção e reparação mecânica de veículos automotores,BA,FEIRA DE SANTANA
02692756000174,Comércio a varejo de peças e acessórios novos para veículos automotores,RS,PORTAO
00843444000199,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",SP,SAO CARLOS
16230526000106,Comércio varejista de artigos de papelaria,BA,FEIRA DE SANTANA
06880293000125,Comércio varejista de combustíveis para veículos automotores,GO,GOIANIA
10331501000104,Comércio a varejo de peças e acessórios novos para veículos automotores,PE,SERRA TALHADA
44623643000167,Comércio varejista de combustíveis para veículos automotores,SP,CAMPINAS
04572389000109,Comércio varejista de medicamentos veterinários,MT,CUIABA
90287087000112,Comércio atacadista de madeira e produtos derivados,RS,SANTA ROSA
16874360000152,Sem descrição,"",""
10415150000110,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente,CE,FORTALEZA
10558340000196,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",SP,SAO SEBASTIAO
04897444000122,Reparação e manutenção de computadores e de equipamentos periféricos,BA,SALVADOR
01395689000163,Comércio atacadista de lubrificantes,SP,ITAPETININGA
11635061000141,Sem descrição,"",""
09260941000139,Comércio varejista de combustíveis para veículos automotores (Não dispensada *),SP,JUNDIAI
22586158000128,Comércio varejista de materiais de construção em geral,PA,BELEM
01793110000110,Comércio varejista de artigos do vestuário e acessórios,PB,CAMPINA GRANDE
07759457000123,Comércio atacadista de equipamentos de informática,SP,RIBEIRAO PRETO
12868498000198,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",PA,GOIANESIA DO PARA
02151638000159,Comércio varejista especializado de equipamentos de telefonia e comunicação,BA,SALVADOR
11155743000157,Comércio varejista especializado de equipamentos de telefonia e comunicação,RJ,RIO DE JANEIRO
10227348000250,"Comércio a varejo de automóveis, camionetas e utilitários novos",MT,TANGARA DA SERRA
32350027000109,Comércio a varejo de pneumáticos e câmaras-de-ar,RJ,RIO DE JANEIRO
94616026000102,Comércio varejista de ferragens e ferramentas,RS,TRAMANDAI
03577081000185,Comércio varejista de combustíveis para veículos automotores,SP,TORRINHA
09553451000120,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),MG,BELO HORIZONTE
01748962000196,Comércio a varejo de peças e acessórios novos para veículos automotores,SP,ITAQUAQUECETUBA
39346861043804,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",MG,CURVELO
69602373000139,Comércio varejista de medicamentos veterinários,PI,TERESINA
04502809000253,Comércio varejista de combustíveis para veículos automotores,MA,CAXIAS
09217561000707,Sem descrição,SP,CAMPINAS
08570576000104,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico (Não dispensada *),ES,SAO MATEUS
01024474000136,Fabricação de esquadrias de metal,BA,VITORIA DA CONQUISTA
04985786000285,Sem descrição,RS,PORTO ALEGRE
22618488000158,Comercio varejista de artigos de armarinho,PA,SANTAREM
45543915010659,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",RS,PORTO ALEGRE
00092029000140,Sem descrição,RS,PELOTAS
18218664000197,Reparação e manutenção de computadores e de equipamentos periféricos,TO,PALMAS
18868315000110,Comércio varejista de combustíveis para veículos automotores,MG,PEDRO LEOPOLDO
79408746000199,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",SC,VIDEIRA
28560712000184,Comércio varejista de combustíveis para veículos automotores,RJ,BOM JARDIM
70394499000144,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",MS,CHAPADAO DO SUL
45543915002044,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (Não dispensada *)",PR,CURITIBA
08877663000109,Comércio varejista de tecidos (Não dispensada *),SP,RIBEIRAO PRETO
24197297000195,Comércio varejista de artigos de papelaria,RJ,VOLTA REDONDA
84410240000154,Comércio varejista de combustíveis para veículos automotores,AP,MACAPA
05026494000105,Comércio varejista de materiais de construção em geral (Não dispensada *),BA,SANTA CRUZ CABRALIA
26224992000124,Comércio varejista de material elétrico,MG,DIVINOPOLIS
00807091000171,Comércio varejista de materiais de construção não especificados anteriormente,CE,MARANGUAPE
03194721000178,Sem descrição,"",""
26794305000106,Comércio varejista de ferragens e ferramentas,MT,CUIABA
65409872000234,Comércio por atacado de caminhões novos e usados,MG,VARGINHA
04899316005268,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MA,SAO LUIS
08211109000180,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns (Não dispensada *)",BA,BOM JESUS DA LAPA
12114401000151,Serviço de táxi,MA,SAO LUIS
03844923000118,Serviços de manutenção e reparação mecânica de veículos automotores,SP,PINDAMONHANGABA
11989636000124,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",BA,JEQUIE
02234943001429,Comércio varejista de combustíveis para veículos automotores,MG,SAO GOTARDO
03932402000112,Comércio varejista de ferragens e ferramentas,PI,FLORIANO
17691823000103,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",GO,RIO VERDE
03220559000115,Sem descrição,SP,SAO PAULO
10188403000160,Comércio varejista de artigos de iluminação (Não dispensada *),MT,SINOP
02409008000131,Comércio varejista de materiais de construção em geral,BA,ITABUNA
03116557000180,Comércio varejista de materiais de construção não especificados anteriormente,MG,ITUIUTABA
26021690000159,Comércio a varejo de peças e acessórios novos para veículos automotores,PE,CARUARU
05946785000294,Comércio varejista de artigos do vestuário e acessórios,RR,BOA VISTA
03536156000260,Comércio atacadista de gás liqüefeito de petróleo (GLP),MT,CONFRESA
06057223031301,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",BA,JEQUIE
04576775000160,Comércio varejista de artigos de papelaria,MT,SINOP
08862769000120,Comércio atacadista de equipamentos de informática,MT,SINOP
03375792000177,Comércio varejista de vidros,SC,FLORIANOPOLIS
12403920000130,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),MG,TEOFILO OTONI
00436552000147,Serviços de engenharia,RS,MONTENEGRO
03039815000172,Comércio varejista de combustíveis para veículos automotores,MS,AQUIDAUANA
19707464000160,Sem descrição,MG,BELO HORIZONTE
00600717000174,Fotocópias,BA,CANDEIAS
18260379000134,Sem descrição,"",""
09601087000127,Comércio varejista de ferragens e ferramentas (Não dispensada *),AL,MACEIO
33609207000117,"Lanchonetes, casas de chá, de sucos e similares",RJ,RIO DE JANEIRO
18713840000167,Comércio varejista especializado de equipamentos e suprimentos de informática,SP,SAO PAULO
11081438000168,"Comércio varejista de artigos de caça, pesca e camping",AM,MANAUS
97422620008054,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",BA,SALVADOR
37826807000279,"Comércio varejista de artigos de caça, pesca e camping",GO,GOIANIA
10547072000107,Comércio a varejo de peças e acessórios novos para veículos automotores,PI,LUZILANDIA
18960182000108,Sem descrição,DF,BRASILIA
33016064000130,Comércio varejista de materiais de construção em geral,RJ,RIO DE JANEIRO
10714134000128,Comércio varejista de material elétrico,RJ,MARICA
25848060000190,Comércio a varejo de peças e acessórios novos para veículos automotores,MG,JUIZ DE FORA
00527094000151,Comércio varejista de materiais de construção não especificados anteriormente,ES,VITORIA
10694409000109,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,SP,GUARULHOS
61412110016159,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",SP,SAO PAULO
13037587000155,Comércio varejista de combustíveis para veículos automotores,SP,COTIA
10771715000100,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,PB,CAMPINA GRANDE
10856783000163,Comércio varejista de combustíveis para veículos automotores,PR,CURITIBA
13365230000104,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,SP,SAO JOSE DOS CAMPOS
74772070000102,Comércio varejista de artigos do vestuário e acessórios,RS,SANTA MARIA
06941400000188,Sem descrição,"",""
02152072000180,Comércio varejista de combustíveis para veículos automotores,GO,GOIANIA
00702158000103,Comércio varejista de material elétrico,RJ,RESENDE
12326262000120,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,RS,ALVORADA
23716038000160,Comércio varejista de ferragens e ferramentas,CE,FORTALEZA
60872306015191,Comércio varejista de tintas e materiais para pintura,RS,PORTO ALEGRE
08770977005169,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",DF,BRASILIA
17157314000103,Comércio varejista de materiais de construção em geral,MG,BELO HORIZONTE
33718942000169,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,MG,BELO HORIZONTE
65371023000158,Instalações elétricas,MG,BELO HORIZONTE
47235528000103,Comércio varejista de outros produtos não especificados anteriormente,SP,CAMPINAS
08049174000150,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas (Não dispensada *)",RJ,RESENDE
10947781000180,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária,SP,PENAPOLIS
17854811000152,Comércio varejista de combustíveis para veículos automotores,MG,POCOS DE CALDAS
11040212000119,Sem descrição,"",""
08861396000840,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,RJ,RIO DE JANEIRO
08847860000177,Comércio varejista de materiais de construção em geral (Não dispensada *),BA,IRECE
17957431000143,Comercio varejista de artigos de armarinho,BA,VITORIA DA CONQUISTA
25019122000150,Comércio varejista de materiais de construção em geral,PA,MEDICILANDIA
21492293000141,Comércio varejista de combustíveis para veículos automotores,MG,VIRGEM DA LAPA
89432652000109,Comércio varejista de tecidos,RS,ERECHIM
01536150000187,Laboratórios clínicos,MS,DOURADOS
41738691000374,Comércio varejista de combustíveis para veículos automotores,MG,PATOS DE MINAS
47508411168090,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",RJ,MACAE
04426061000176,Sem descrição,"",""
03402181000251,"Comércio a varejo de automóveis, camionetas e utilitários novos",PR,CURITIBA
02792468000191,Comércio varejista de artigos fotográficos e para filmagem,PR,MARINGA
03906467000193,Comércio a varejo de peças e acessórios novos para veículos automotores,GO,GOIANIA
12028490000113,Comércio varejista de medicamentos veterinários,PA,MEDICILANDIA
06878729000222,Sem descrição,MG,BELO HORIZONTE
31331290000180,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente,RJ,RIO DE JANEIRO
34413971000185,Comércio varejista de combustíveis para veículos automotores,BA,JEQUIE
04786020000190,Comércio varejista de combustíveis para veículos automotores,TO,BERNARDO SAYAO
10784069000107,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",PR,CURITIBA
34028316126719,Atividades do Correio Nacional,RS,SANTA MARIA
05857567000100,Comércio varejista de materiais de construção em geral (Não dispensada *),AC,RIO BRANCO
15807170000150,Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico,MT,CUIABA
07839831000109,Comércio varejista de combustíveis para veículos automotores (Não dispensada *),AL,PORTO REAL DO COLEGIO
06043742000180,Comércio varejista de outros produtos não especificados anteriormente,PR,CURITIBA
32216244000100,"Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",RJ,RIO DE JANEIRO
18098382000101,Comércio varejista de ferragens e ferramentas,DF,BRASILIA
24606516000142,Comércio varejista de bebidas,BA,JUAZEIRO
01423513000178,Comércio a varejo de peças e acessórios novos para veículos automotores,SC,TUBARAO
07297678000127,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),MG,ITAJUBA
27678317000138,Comércio varejista de artigos de óptica,RJ,RIO DE JANEIRO
03613556000141,Comércio varejista de combustíveis para veículos automotores,RS,SAO LEOPOLDO
24325301000153,Comércio varejista de artigos de papelaria,RJ,RIO DE JANEIRO
11781094000108,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",PE,RECIFE
05301937000110,Restaurantes e similares,MG,CATUJI
03042891000137,Comércio varejista de combustíveis para veículos automotores,MG,MONTE ALEGRE DE MINAS
10794130000105,Comércio a varejo de peças e acessórios novos para veículos automotores,RS,NOVO HAMBURGO
02198449000131,Limpeza em prédios e em domicílios,RR,BOA VISTA
07014764000428,Comércio varejista de combustíveis para veículos automotores,CE,IGUATU
79183067000169,Comércio varejista de combustíveis para veículos automotores,PR,JATAIZINHO
11560252000191,"Comércio varejista de artigos de caça, pesca e camping",CE,JAGUARIBARA
80091515000183,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",SC,RANCHO QUEIMADO
00751947000134,Comércio varejista de materiais de construção em geral,MG,TRES MARIAS
92657691000119,Comércio varejista de produtos saneantes domissanitários,RS,CACHOEIRA DO SUL
33929175000137,Comércio varejista de artigos do vestuário e acessórios,RJ,RIO DE JANEIRO
04641376011413,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",MG,BELO HORIZONTE
04132531000199,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",SC,NOVA TRENTO
01774772000143,Comércio varejista de móveis,PA,CAPANEMA
02383382000105,Comércio varejista especializado de equipamentos e suprimentos de informática,TO,PALMAS
05018563000120,Restaurantes e similares,MG,UBERABA
11045244000107,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",RS,PORTO ALEGRE
15601564000157,Fabricação de outros produtos de metal não especificados anteriormente,RO,PORTO VELHO
07051789000159,Comércio atacadista de artigos de escritório e de papelaria (Não dispensada *),CE,JUAZEIRO DO NORTE
23412041000190,Sem descrição,MG,BURITIZEIRO
03508406000178,Comércio varejista de artigos de papelaria,SP,FRANCA
03611397000146,Comércio varejista de materiais de construção não especificados anteriormente,AL,MACEIO
08832774000190,Sem descrição,"",""
23099106000190,Comércio a varejo de peças e acessórios novos para veículos automotores,MG,UBERABA
93209765024563,Sem descrição,PR,LONDRINA
03826666000191,Comércio varejista de artigos do vestuário e acessórios,MS,TRES LAGOAS
89422836001089,Sem descrição,RS,ERECHIM
07564036000147,Comércio a varejo de pneumáticos e câmaras-de-ar (Não dispensada *),MT,TANGARA DA SERRA
11828725004348,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MA,SAO LUIS
02015259000131,Comércio varejista de material elétrico,SP,ARACOIABA DA SERRA
06012357000176,Comércio varejista de materiais de construção em geral (Não dispensada *),BA,FEIRA DE SANTANA
18258324000270,Comércio varejista de combustíveis para veículos automotores,BA,CAETITE
11230306000150,Comércio varejista especializado de equipamentos e suprimentos de informática,RJ,SEROPEDICA
07229913000123,Comércio varejista especializado de equipamentos e suprimentos de informática,BA,SALVADOR
17643177000109,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",MS,NOVA ANDRADINA
11182437000100,"Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",BA,LAURO DE FREITAS
26092484000130,Comércio varejista de combustíveis para veículos automotores,MA,PINHEIRO
82382458000389,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",PR,CAMPO DO TENENTE
11434808000101,Sem descrição,"",""
39786983000411,"Comércio a varejo de automóveis, camionetas e utilitários novos",ES,LINHARES
20415295001570,Comércio varejista de combustíveis para veículos automotores,MG,BETIM
07544373000334,Comércio varejista especializado de equipamentos e suprimentos de informática,MA,SAO LUIS
05021377000140,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material (Não dispensada *)",RJ,CABO FRIO
70047741000103,Comércio varejista de artigos de papelaria,RN,MOSSORO
16670085056614,Locação de automóveis sem condutor (Não dispensada *),MT,CUIABA
30428586000150,Comércio varejista especializado de equipamentos e suprimentos de informática,SP,SAO PAULO
04444701000170,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,PE,RECIFE
58799701000112,Fotocópias,SP,SAO PAULO
18080698000168,Comércio a varejo de peças e acessórios novos para veículos automotores,MG,GOVERNADOR VALADARES
72109390000143,Sem descrição,"",""
03693271000168,Comércio varejista de gás liqüefeito de petróleo (GLP),SE,ARACAJU
13727098000125,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,BA,ITABUNA
15064145000123,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",BA,VITORIA DA CONQUISTA
14266535000113,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,ES,COLATINA
58765165000134,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),SP,SAO PAULO
04609739000156,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MA,BURITICUPU
27129953000100,Comércio varejista de artigos do vestuário e acessórios,RJ,RIO DE JANEIRO
75677864000141,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,ARAPONGAS
07847191000170,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),BA,SALVADOR
17943652000162,Restaurantes e similares (Não dispensada *),SC,PAPANDUVA
08218864000196,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),SC,JARAGUA DO SUL
09526603000104,Comércio varejista de materiais de construção em geral (Não dispensada *),PA,SAO MIGUEL DO GUAMA
24359626000157,Comercio varejista de artigos de armarinho,PE,RECIFE
14232071000124,Comércio varejista de ferragens e ferramentas,MT,PARANATINGA
01458352000158,Instalação e manutenção elétrica,CE,FORTALEZA
78522125000179,Comércio varejista de combustíveis para veículos automotores,SC,ERMO
35038736000133,Comércio a varejo de peças e acessórios novos para veículos automotores,CE,FORTALEZA
14073092000144,Comércio varejista de material elétrico,BA,FEIRA DE SANTANA
08141031000174,Comércio varejista de artigos médicos e ortopédicos (Não dispensada *),SP,SAO CARLOS
04462689000127,Serviços de alimentação para eventos e recepções - bufê,CE,FORTALEZA
08625990000246,Comércio varejista de combustíveis para veículos automotores,RS,CRISTAL
07104662000150,Sem descrição,"",""
12402398000252,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",TO,ARAGUAINA
01365023000162,Serviços de borracharia para veículos automotores,RS,PORTO ALEGRE
11899745000150,Sem descrição,"",""
11330758000104,Comércio varejista de material elétrico,BA,BRUMADO
00445168000100,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar",RJ,RIO DE JANEIRO
18891616000165,"Serviços de acabamentos gráficos, exceto encadernação e plastificação",DF,BRASILIA
18009894000146,"Comércio a varejo de automóveis, camionetas e utilitários novos",MG,POUSO ALEGRE
05490002000120,Comércio varejista de vidros (Não dispensada *),SP,SAO PAULO
92783927000830,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",RS,CACHOEIRINHA
20815074000193,Comércio varejista de outros produtos não especificados anteriormente,SP,SAO SEBASTIAO
15228688000139,Serviços de manutenção e reparação elétrica de veículos automotores,SP,MIRACATU
73734188000175,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,BA,SALVADOR
06186606001898,Sem descrição,"",""
09090178000145,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),SP,SAO PAULO
16650471000185,Serviços de manutenção e reparação mecânica de veículos automotores,RJ,RIO DE JANEIRO
05288920000170,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),RS,ROSARIO DO SUL
33664525000180,Comércio a varejo de peças e acessórios novos para veículos automotores,MT,PONTES E LACERDA
04589633000138,Comércio varejista de combustíveis para veículos automotores,SP,TAUBATE
10395293000107,"Lojas de variedades, exceto lojas de departamentos ou magazines",RS,SANTA MARIA
01732231000152,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,MG,CONTAGEM
27571787000106,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,SP,PINHALZINHO
33262593000113,Comércio varejista de materiais de construção não especificados anteriormente (Não dispensada *),RJ,RIO DE JANEIRO
05315179000190,Comércio varejista de tintas e materiais para pintura (Não dispensada *),RJ,RIO DE JANEIRO
01484379000115,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",SE,ARACAJU
18190224000179,Limpeza em prédios e em domicílios,SP,GUATAPARA
13668053000470,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,SC,AURORA
05230009003632,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",PE,RECIFE
06913887000195,Chaveiros (Não dispensada *),RS,PORTO ALEGRE
78112828000129,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,MARINGA
18293847000177,Comércio varejista de combustíveis para veículos automotores,PR,SAO MATEUS DO SUL
31353012000123,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,MG,ALFENAS
04547233000160,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente,SE,ARACAJU
11828411000196,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),RS,ERECHIM
00118685000175,Comércio a varejo de peças e acessórios novos para veículos automotores,PE,IPOJUCA
50947605000162,Comércio varejista de combustíveis para veículos automotores,SP,JUNDIAI
84054329000125,Comércio varejista de materiais de construção em geral,RR,BOA VISTA
68279868000106,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",SP,LIMEIRA
13232868000169,Serviços de alimentação para eventos e recepções - bufê,SP,SAO PAULO
08255900000191,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),BA,UTINGA
13318313000134,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente,PE,PETROLINA
16189813000101,Comércio varejista de materiais de construção não especificados anteriormente,BA,VITORIA DA CONQUISTA
14237251000107,Comércio varejista de material elétrico,SP,SAO BERNARDO DO CAMPO
23456233000107,Padaria e confeitaria com predominância de revenda,PR,CURITIBA
44622389003793,Sem descrição,MG,VARGINHA
63004030002725,Comércio varejista de materiais de construção em geral,SP,CAMPINAS
24070518000160,Comércio atacadista de água mineral,PE,GARANHUNS
06626253014535,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",PB,CAMPINA GRANDE
00186777000192,Comércio varejista de materiais de construção em geral,SC,CHAPECO
17088351000107,Restaurantes e similares,SC,BRUSQUE
03654492000127,Comércio varejista de materiais de construção em geral,PA,BREU BRANCO
80004484000186,Hotéis,PR,MARINGA
15541913000192,Sem descrição,"",""
09338237000232,Comércio a varejo de peças e acessórios novos para veículos automotores,AL,MACEIO
07220105000103,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),BA,UNA
13161435000321,Comércio varejista de medicamentos veterinários,SE,ARACAJU
10520434000176,Imunização e controle de pragas urbanas,MT,CUIABA
11810229000108,"Comércio varejista de suvenires, bijuterias e artesanatos",AC,CRUZEIRO DO SUL
13300493000127,Comércio varejista de materiais de construção em geral,MA,BALSAS
13224004000103,Sem descrição,"",""
33592510031548,Transporte ferroviário de carga,MG,GOVERNADOR VALADARES
30054316000127,"Comércio varejista de artigos de caça, pesca e camping",RJ,NITEROI
24853242000196,Manutenção e reparação de máquinas-ferramenta,RS,SAPUCAIA DO SUL
71911127000100,Comércio a varejo de peças e acessórios novos para veículos automotores,SP,RIBEIRAO PRETO
00416559000105,Comércio a varejo de peças e acessórios novos para  motocicletas e motonetas,SP,LORENA
27248426001278,Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,RJ,RIO DE JANEIRO
00533571000191,Comércio varejista de combustíveis para veículos automotores,SP,ARACOIABA DA SERRA
03148020000100,Comércio varejista de combustíveis para veículos automotores,MT,POCONE
10486315000144,Comércio varejista de outros produtos não especificados anteriormente,PR,CURITIBA
02934634000147,Comércio varejista de combustíveis para veículos automotores,SP,MIRACATU
03407691000300,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",MG,JOAO PINHEIRO
37589686000108,Comércio varejista de combustíveis para veículos automotores,GO,UIRAPURU
04026685000368,Comércio varejista de combustíveis para veículos automotores,GO,TURVANIA
76593318000195,Sem descrição,SC,BLUMENAU
02997222000156,Sem descrição,"",""
08952328000110,Sem descrição,"",""
00777674000873,Comércio varejista de tintas e materiais para pintura,MT,CUIABA
58682881000409,Sem descrição,SP,SAO PAULO
16829596000177,Sem descrição,MG,GUAXUPE
89640791000128,Comércio varejista de combustíveis para veículos automotores,RS,CANDIOTA
29628340000143,Comércio atacadista de materiais de construção em geral,RR,BOA VISTA
68329226000255,Sem descrição,SP,GUARULHOS
07341009000105,Serviços de alimentação para eventos e recepções - bufê (Não dispensada *),MG,TRES CORACOES
77143667000178,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,GENERAL CARNEIRO
10489428000101,Comércio varejista de artigos de iluminação,MG,OURO PRETO
04831009000103,Comércio varejista de combustíveis para veículos automotores,PB,BOQUEIRAO
01344246000143,"Comércio a varejo de automóveis, camionetas e utilitários novos",RS,PELOTAS
02269203000103,Padaria e confeitaria com predominância de revenda,GO,CRISTALINA
63668222000105,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",AM,APUI
24526706000150,Comércio varejista de ferragens e ferramentas,GO,GOIANIA
05114227000181,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),AL,PORTO CALVO
22712005000180,Hotéis,PR,CURITIBA
27939974000191,Comércio varejista de artigos fotográficos e para filmagem,RJ,RIO DE JANEIRO
41377748000195,Comércio varejista de tecidos,MA,IMPERATRIZ
16606831000141,Restaurantes e similares,RS,SANTA MARIA
84654276000183,Comércio atacadista de papel e papelão em bruto,RO,PORTO VELHO
07285453000150,Fabricação de produtos de limpeza e polimento,SP,ARARAQUARA
21718430000113,Comércio varejista de materiais de construção em geral,PA,ANANINDEUA
11150786000140,Comércio varejista de tintas e materiais para pintura,PE,ARCOVERDE
04899316001785,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",PA,ANANINDEUA
10578365000151,Sem descrição,"",""
04580446000355,Comércio varejista de combustíveis para veículos automotores,MG,MUTUM
23059596000524,Comércio varejista de brinquedos e artigos recreativos,RJ,NITEROI
